emd_nm,base_date,city,em_cnt,em_g,pay_amt,em_g_per_cnt,year,month,day,week,day_of_week,season,redday,kor_cnt,kor_amt,fast_cnt,fast_amt,af_cnt,af_amt,mart_cnt,mart_amt,food_cnt,food_amt,west_cnt,west_amt,des_cnt,des_amt,asia_cnt,asia_amt,deliv_cnt,deliv_amt,geo_type,observed,trend,seasonal,em_cnt_variant,em_g_variant,pay_amt_variant,em_g_per_cnt_variant
알수없음,2021-03-03,알수없음,5.0,44050.0,1320.0,8810.0,2021,3,3,9,2,0,0,20,503910,10,199528,5,34103,20,228236,31,626477,5,229050,10,84494,5,101800,5,65152,알수없음,44050.0,73849.16666666667,-10494.926568450994,-3.0,-64950.0,-1948.0,-4815.0
알수없음,2021-03-04,알수없음,9.0,120100.0,3602.0,13344.444444444445,2021,3,4,9,3,0,0,20,778770,10,152700,,,31,2706709,15,526561,,,,,,,5,142520,알수없음,120100.0,73036.66666666667,-425.8485125864447,4.0,76050.0,2282.0,4534.444444444445
알수없음,2021-03-05,알수없음,9.0,112850.0,3383.0,12538.888888888889,2021,3,5,9,4,0,0,20,620980,5,80931,,,31,437078,5,143029,,,10,167207,,,15,375642,알수없음,112850.0,74211.66666666667,-8947.674757797167,0.0,-7250.0,-219.0,-805.5555555555566
알수없음,2021-03-06,알수없음,9.0,94400.0,2829.0,10488.888888888889,2021,3,6,9,5,0,0,31,447920,15,317616,,,36,2303887,10,147763,10,234140,5,72787,,,10,296747,알수없음,94400.0,73071.66666666667,-6686.758091130504,0.0,-18450.0,-554.0,-2050.0
알수없음,2021-03-07,알수없음,6.0,54750.0,1642.0,9125.0,2021,3,7,9,6,0,0,10,453010,5,20360,15,271806,20,591204,10,434381,5,65661,5,16034,,,5,188330,알수없음,54750.0,71484.99999999999,15696.491908869497,-3.0,-39650.0,-1187.0,-1363.8888888888887
알수없음,2021-03-08,알수없음,11.0,65100.0,1950.0,5918.181818181818,2021,3,8,10,0,0,0,41,878025,5,31558,5,122160,56,3439873,25,225945,,,5,84494,,,15,264680,알수없음,65100.0,71657.5,18979.769686647265,5.0,10350.0,308.0,-3206.818181818182
알수없음,2021-03-09,알수없음,6.0,58050.0,1740.0,9675.0,2021,3,9,10,1,0,0,20,488640,,,,,41,2740914,5,23719,,,,,,,15,225487,알수없음,58050.0,71627.5,-13220.896980019395,-5.0,-7050.0,-210.0,3756.818181818182
알수없음,2021-03-10,알수없음,4.0,32550.0,975.0,8137.5,2021,3,10,10,2,0,0,25,646430,5,187821,5,22905,5,65559,25,709088,,,10,212253,,,15,363986,알수없음,32550.0,71482.5,26879.741908869502,-2.0,-25500.0,-765.0,-1537.5
알수없음,2021-03-11,알수없음,11.0,96000.0,2877.0,8727.272727272728,2021,3,11,10,3,0,0,31,617926,5,31558,5,71260,20,1279779,5,50798,,,5,89075,5,152700,5,239230,알수없음,96000.0,71825.0,-410.2025355749529,7.0,63450.0,1902.0,589.7727272727279
알수없음,2021-03-12,알수없음,9.0,51800.0,1553.0,5755.555555555556,2021,3,12,10,4,0,0,20,216325,,,10,1031438,15,148832,5,43265,5,122160,5,142520,10,198510,10,222484,알수없음,51800.0,71989.16666666667,5849.380797758383,-2.0,-44200.0,-1324.0,-2971.7171717171723
알수없음,2021-03-13,알수없음,10.0,104500.0,3133.0,10450.0,2021,3,13,10,5,0,0,41,1292351,5,86530,,,15,485942,10,219634,5,142520,5,39702,,,15,303364,알수없음,104500.0,72195.83333333334,-1948.2303133527305,1.0,52700.0,1580.0,4694.444444444444
알수없음,2021-03-14,알수없음,9.0,70200.0,2103.0,7800.0,2021,3,14,10,6,0,0,25,514090,,,5,290130,56,2639827,10,223095,5,65661,5,52427,,,5,79404,알수없음,70200.0,72960.83333333334,-3227.452535574955,-1.0,-34300.0,-1030.0,-2650.0
알수없음,2021-03-15,알수없음,7.0,55650.0,1668.0,7950.0,2021,3,15,11,0,0,0,15,203600,10,63625,5,82458,5,80320,5,17815,5,183240,15,145065,10,142520,5,77877,알수없음,55650.0,71849.16666666667,13265.908575536174,-2.0,-14550.0,-435.0,150.0
알수없음,2021-03-16,알수없음,5.0,64950.0,1946.0,12990.0,2021,3,16,11,1,0,0,10,295220,,,5,101800,41,932692,10,896400,5,75841,5,178659,5,76350,5,81440,알수없음,64950.0,69680.83333333333,-10427.396980019395,-2.0,9300.0,278.0,5040.0
알수없음,2021-03-17,알수없음,4.0,44000.0,1319.0,11000.0,2021,3,17,11,2,0,0,46,1430290,,,,,10,144047,10,13081,,,5,124705,,,15,320161,알수없음,44000.0,68559.99999999999,18025.797464425043,-1.0,-20950.0,-627.0,-1990.0
알수없음,2021-03-18,알수없음,5.0,42000.0,1259.0,8400.0,2021,3,18,11,3,0,0,25,1218037,,,5,115034,51,1946314,5,30540,,,10,93147,,,5,61080,알수없음,42000.0,68246.66666666667,-8711.358849174425,1.0,-2000.0,-60.0,-2600.0
알수없음,2021-03-19,알수없음,8.0,77400.0,2321.0,9675.0,2021,3,19,11,4,0,0,20,977280,5,81440,5,45810,36,1172125,5,15066,,,10,112998,5,137430,15,391930,알수없음,77400.0,68802.50000000001,9480.529600955355,3.0,35400.0,1062.0,1275.0
알수없음,2021-03-20,알수없음,6.0,91600.0,2746.0,15266.666666666666,2021,3,20,11,5,0,0,31,872935,15,159826,,,36,3393554,5,63625,10,496784,5,20360,10,315580,5,170006,알수없음,91600.0,68079.16666666667,5872.029663124529,-2.0,14200.0,425.0,5591.666666666666
알수없음,2021-03-21,알수없음,8.0,50700.0,1520.0,6337.5,2021,3,21,11,6,0,0,5,71260,5,58026,,,15,159419,5,293795,5,80931,10,121651,,,10,361390,알수없음,50700.0,66164.16666666667,-4642.9489869885065,2.0,-40900.0,-1226.0,-8929.166666666666
알수없음,2021-03-22,알수없음,7.0,57600.0,1726.0,8228.57142857143,2021,3,22,12,0,0,0,15,204618,5,183240,,,36,663736,15,125469,,,5,53445,,,31,854611,알수없음,57600.0,65443.33333333334,3395.513223113519,-1.0,6900.0,206.0,1891.0714285714294
알수없음,2021-03-23,알수없음,4.0,89500.0,2683.0,22375.0,2021,3,23,12,1,0,0,20,397020,,,,,5,65814,10,1087835,5,55481,10,85767,,,5,117070,알수없음,89500.0,65020.833333333336,2787.5775837531824,-3.0,31900.0,957.0,14146.42857142857
알수없음,2021-03-24,알수없음,5.0,97550.0,2925.0,19510.0,2021,3,24,12,2,0,0,36,623525,,,,,20,148017,5,31253,,,10,127250,5,111980,,,알수없음,97550.0,64790.83333333334,-6433.073109370601,1.0,8050.0,242.0,-2865.0
알수없음,2021-03-25,알수없음,12.0,40550.0,1216.0,3379.1666666666665,2021,3,25,12,3,0,0,25,587895,5,152700,,,41,4815853,20,87904,10,167970,10,81949,,,10,208690,알수없음,40550.0,65562.50000000001,-15957.487243354606,7.0,-57000.0,-1709.0,-16130.833333333334
알수없음,2021-03-26,알수없음,6.0,66600.0,1996.0,11100.0,2021,3,26,12,4,0,0,46,1267410,5,76350,,,56,3790218,20,134783,,,5,9162,5,45810,15,340521,알수없음,66600.0,66082.50000000001,-6311.121807446122,-6.0,26050.0,780.0,7720.833333333334
알수없음,2021-03-27,알수없음,6.0,28950.0,867.0,4825.0,2021,3,27,12,5,0,0,46,1061774,5,127250,,,10,588811,10,130202,10,637360,5,45301,5,71260,15,279950,알수없음,28950.0,67119.16666666667,-5401.933790892494,0.0,-37650.0,-1129.0,-6275.0
알수없음,2021-03-28,알수없음,7.0,93750.0,2812.0,13392.857142857143,2021,3,28,12,6,0,0,31,613345,5,76350,,,25,1702300,15,962824,,,,,10,341030,5,94165,알수없음,93750.0,67514.16666666669,-4103.127494768954,1.0,64800.0,1945.0,8567.857142857143
알수없음,2021-03-29,알수없음,5.0,53050.0,1590.0,10610.0,2021,3,29,13,0,0,0,25,259590,10,132849,10,420943,71,4433543,5,697228,,,15,130813,5,50900,5,86530,알수없음,53050.0,66274.16666666667,-727.8319513336014,-2.0,-40700.0,-1222.0,-2782.857142857143
알수없음,2021-03-30,알수없음,10.0,59850.0,1793.0,5985.0,2021,3,30,13,1,0,0,10,108417,,,10,259590,51,1943820,,,5,68715,5,116052,,,5,157790,알수없음,59850.0,65592.5,-44.638558435873406,5.0,6800.0,203.0,-4625.0
알수없음,2021-03-31,알수없음,9.0,37900.0,1135.0,4211.111111111111,2021,3,31,13,2,0,0,25,785896,,,5,25959,20,453519,10,370196,,,10,101800,,,5,101291,알수없음,37900.0,65727.5,-16638.138713925247,-1.0,-21950.0,-658.0,-1773.8888888888887
알수없음,2021-04-01,알수없음,8.0,92700.0,2778.0,11587.5,2021,4,1,13,3,0,0,20,456300,5,26871,5,507000,20,368285,5,15464,,,15,221559,,,5,60840,알수없음,92700.0,66961.66666666667,4528.307367144517,-1.0,54800.0,1643.0,7376.388888888889
알수없음,2021-04-02,알수없음,4.0,41550.0,1245.0,10387.5,2021,4,2,13,4,0,0,30,357435,5,29406,,,10,716949,5,79853,5,136890,5,56277,,,5,50700,알수없음,41550.0,67964.16666666667,-10494.926568450994,-4.0,-51150.0,-1533.0,-1200.0
알수없음,2021-04-03,알수없음,9.0,155950.0,4676.0,17327.777777777777,2021,4,3,13,5,0,0,30,651495,5,71487,,,30,1352473,10,190226,,,5,81120,20,1406925,15,348816,알수없음,155950.0,67337.49999999999,-425.8485125864447,5.0,114400.0,3431.0,6940.277777777777
알수없음,2021-04-04,알수없음,5.0,33600.0,1008.0,6720.0,2021,4,4,13,6,0,0,20,585585,,,5,24285,30,1883505,5,333657,,,,,5,91260,,,알수없음,33600.0,66317.49999999999,-8947.674757797167,-4.0,-122350.0,-3668.0,-10607.777777777777
알수없음,2021-04-05,알수없음,6.0,58750.0,1761.0,9791.666666666666,2021,4,5,14,0,0,0,25,762528,5,218010,5,48672,15,537471,20,266378,,,15,114075,5,35490,5,117624,알수없음,58750.0,66104.16666666666,-6686.758091130504,1.0,25150.0,753.0,3071.666666666666
알수없음,2021-04-06,알수없음,9.0,47150.0,1412.0,5238.888888888889,2021,4,6,14,1,0,0,35,835029,15,112554,,,46,533111,5,8518,,,5,55770,5,96330,10,175422,알수없음,47150.0,65833.33333333333,15696.491908869497,3.0,-11600.0,-349.0,-4552.777777777777
알수없음,2021-04-07,알수없음,6.0,47350.0,1418.0,7891.666666666667,2021,4,7,14,2,0,0,35,409656,,,,,15,689824,10,596131,,,10,35997,,,10,153114,알수없음,47350.0,65146.66666666666,18979.769686647265,-3.0,200.0,6.0,2652.7777777777783
알수없음,2021-04-08,알수없음,8.0,62000.0,1858.0,7750.0,2021,4,8,14,3,0,0,10,327015,5,66924,5,273780,41,1596847,,,,,10,87204,,,5,55770,알수없음,62000.0,64104.16666666666,-13220.896980019395,2.0,14650.0,440.0,-141.66666666666697
알수없음,2021-04-09,알수없음,8.0,74900.0,2245.0,9362.5,2021,4,9,14,4,0,0,41,1255839,5,57798,15,321438,15,303744,20,417058,,,10,99879,,,15,375180,알수없음,74900.0,64019.99999999999,26879.741908869502,0.0,12900.0,387.0,1612.5
알수없음,2021-04-10,알수없음,10.0,84850.0,2543.0,8485.0,2021,4,10,14,5,0,0,41,1191704,10,153621,,,15,440634,5,228454,5,95316,5,38025,15,187083,5,102414,알수없음,84850.0,63953.33333333333,-410.2025355749529,2.0,9950.0,298.0,-877.5
알수없음,2021-04-11,알수없음,7.0,125150.0,3753.0,17878.571428571428,2021,4,11,14,6,0,0,46,714870,5,202800,,,10,487582,10,209340,,,,,10,283920,10,347295,알수없음,125150.0,64039.99999999999,5849.380797758383,-3.0,40300.0,1210.0,9393.571428571428
알수없음,2021-04-12,알수없음,3.0,54850.0,1645.0,18283.333333333332,2021,4,12,15,0,0,0,15,334620,15,193674,,,46,2401507,10,48165,,,10,111540,5,273780,10,329043,알수없음,54850.0,64162.499999999985,-1948.2303133527305,-4.0,-70300.0,-2108.0,404.7619047619046
알수없음,2021-04-13,알수없음,8.0,45450.0,1362.0,5681.25,2021,4,13,15,1,0,0,30,770640,,,10,436527,56,1413161,5,278850,5,141960,5,56531,5,50700,10,257556,알수없음,45450.0,63484.99999999999,-3227.452535574955,5.0,-9400.0,-283.0,-12602.083333333332
알수없음,2021-04-14,알수없음,6.0,39500.0,1183.0,6583.333333333333,2021,4,14,15,2,0,0,30,996255,5,121680,5,60840,15,75898,10,196463,,,5,27885,5,187590,10,176943,알수없음,39500.0,63384.166666666664,13265.908575536174,-2.0,-5950.0,-179.0,902.083333333333
알수없음,2021-04-15,알수없음,9.0,89200.0,2675.0,9911.111111111111,2021,4,15,15,3,0,0,20,358449,10,76050,5,22815,25,816017,15,203713,,,5,33209,,,10,243867,알수없음,89200.0,63971.66666666666,-10427.396980019395,3.0,49700.0,1492.0,3327.7777777777783
알수없음,2021-04-16,알수없음,8.0,93800.0,2811.0,11725.0,2021,4,16,15,4,0,0,15,238290,5,7098,5,111540,15,389427,5,974048,,,5,41523,,,15,351351,알수없음,93800.0,63559.16666666666,18025.797464425043,-1.0,4600.0,136.0,1813.8888888888887
알수없음,2021-04-17,알수없음,6.0,52350.0,1569.0,8725.0,2021,4,17,15,5,0,0,30,969891,5,136890,5,60840,20,286759,20,165434,,,10,85683,10,157170,20,550196,알수없음,52350.0,62322.499999999985,-8711.358849174425,-2.0,-41450.0,-1242.0,-3000.0
알수없음,2021-04-18,알수없음,7.0,29450.0,882.0,4207.142857142857,2021,4,18,15,6,0,0,10,189111,5,38025,,,15,412343,5,25350,,,5,40560,5,253500,20,414726,알수없음,29450.0,60431.66666666666,9480.529600955355,1.0,-22900.0,-687.0,-4517.857142857143
알수없음,2021-04-19,알수없음,10.0,78350.0,2349.0,7835.0,2021,4,19,16,0,0,0,10,159705,5,25857,,,30,443524,30,322300,,,15,147791,,,,,알수없음,78350.0,58910.83333333332,5872.029663124529,3.0,48900.0,1467.0,3627.857142857143
알수없음,2021-04-20,알수없음,4.0,51150.0,1534.0,12787.5,2021,4,20,16,1,0,0,20,477594,10,150072,,,30,1032708,10,73515,,,10,63375,5,192660,5,69966,알수없음,51150.0,59064.99999999999,-4642.9489869885065,-6.0,-27200.0,-815.0,4952.5
알수없음,2021-04-21,알수없음,9.0,40900.0,1225.0,4544.444444444444,2021,4,21,16,2,0,0,30,801060,15,129792,,,10,59167,10,172431,,,5,153875,5,65910,5,111033,알수없음,40900.0,59402.499999999985,3395.513223113519,5.0,-10250.0,-309.0,-8243.055555555555
알수없음,2021-04-22,알수없음,7.0,65000.0,1949.0,9285.714285714286,2021,4,22,16,3,0,0,10,70980,5,40560,5,22815,35,1315006,10,27682,,,10,164268,,,15,296088,알수없음,65000.0,59824.99999999999,2787.5775837531824,-2.0,24100.0,724.0,4741.269841269842
알수없음,2021-04-23,알수없음,7.0,59500.0,1782.0,8500.0,2021,4,23,16,4,0,0,30,459342,10,98358,10,175929,20,322097,20,422635,5,88725,10,72501,5,149565,10,207870,알수없음,59500.0,60828.33333333332,-6433.073109370601,0.0,-5500.0,-167.0,-785.7142857142862
알수없음,2021-04-24,알수없음,8.0,73550.0,2205.0,9193.75,2021,4,24,16,5,0,0,30,347295,,,5,53235,15,637907,25,445146,,,5,27378,5,121680,10,310882,알수없음,73550.0,61338.333333333314,-15957.487243354606,1.0,14050.0,423.0,693.75
알수없음,2021-04-25,알수없음,4.0,29600.0,887.0,7400.0,2021,4,25,16,6,0,0,15,557700,,,5,294060,61,6868481,5,276416,,,10,96330,,,15,268710,알수없음,29600.0,60449.99999999999,-6311.121807446122,-4.0,-43950.0,-1318.0,-1793.75
알수없음,2021-04-26,알수없음,11.0,71150.0,2133.0,6468.181818181818,2021,4,26,17,0,0,0,20,530322,,,10,106369,15,951233,5,22815,5,139932,10,166296,,,5,145002,알수없음,71150.0,58828.33333333333,-5401.933790892494,7.0,41550.0,1246.0,-931.818181818182
알수없음,2021-04-27,알수없음,5.0,58900.0,1765.0,11780.0,2021,4,27,17,1,0,0,5,40560,5,83655,,,41,2377577,15,186931,,,10,85937,5,96330,10,118131,알수없음,58900.0,57615.83333333332,-4103.127494768954,-6.0,-12250.0,-368.0,5311.818181818182
알수없음,2021-04-28,알수없음,4.0,47250.0,1417.0,11812.5,2021,4,28,17,2,0,0,30,806130,5,18759,5,33969,15,553695,5,371175,,,10,166296,5,40560,5,106470,알수없음,47250.0,57622.49999999999,-727.8319513336014,-1.0,-11650.0,-348.0,32.5
알수없음,2021-04-29,알수없음,10.0,59600.0,1786.0,5960.0,2021,4,29,17,3,0,0,25,454779,5,121680,5,148551,10,190632,5,35389,,,5,63882,5,177450,15,372645,알수없음,59600.0,58279.99999999999,-44.638558435873406,6.0,12350.0,369.0,-5852.5
알수없음,2021-04-30,알수없음,6.0,73400.0,2201.0,12233.333333333334,2021,4,30,17,4,0,0,30,514605,5,61854,,,46,2348424,5,23322,10,420810,5,35490,10,897390,15,264147,알수없음,73400.0,58489.16666666667,-16638.138713925247,-4.0,13800.0,415.0,6273.333333333334
알수없음,2021-05-01,알수없음,4.0,32450.0,973.0,8112.5,2021,5,1,17,5,0,0,40,850752,5,85176,5,115013,10,300989,5,45864,5,90720,5,121212,,,20,356832,알수없음,32450.0,57900.833333333336,4528.307367144517,-2.0,-40950.0,-1228.0,-4120.833333333334
알수없음,2021-05-02,알수없음,5.0,27600.0,827.0,5520.0,2021,5,2,17,6,0,0,15,240912,5,90720,,,10,213192,5,1035166,,,,,5,45360,10,331128,알수없음,27600.0,57856.66666666668,-10494.926568450994,1.0,-4850.0,-146.0,-2592.5
알수없음,2021-05-03,알수없음,8.0,56450.0,1691.0,7056.25,2021,5,3,18,0,0,0,30,561960,5,18144,5,27216,71,8162028,5,95760,5,74592,5,315504,5,50400,5,148176,알수없음,56450.0,58690.83333333334,-425.8485125864447,3.0,28850.0,864.0,1536.25
알수없음,2021-05-04,알수없음,7.0,41850.0,1254.0,5978.571428571428,2021,5,4,18,1,0,1,20,226800,5,146160,5,21168,15,389390,5,80640,5,166320,10,80136,15,171360,5,80640,알수없음,41850.0,59239.16666666667,-8947.674757797167,-1.0,-14600.0,-437.0,-1077.6785714285716
알수없음,2021-05-05,알수없음,6.0,59750.0,1791.0,9958.333333333334,2021,5,5,18,2,0,1,20,816480,,,,,25,1113386,15,385157,5,332867,5,15120,5,80640,20,355320,알수없음,59750.0,59468.33333333334,-6686.758091130504,-1.0,17900.0,537.0,3979.7619047619055
알수없음,2021-05-06,알수없음,4.0,66400.0,1991.0,16600.0,2021,5,6,18,3,0,1,15,536760,5,177408,5,2268,71,1981426,5,40320,,,5,74088,,,25,353405,알수없음,66400.0,60164.16666666668,15696.491908869497,-2.0,6650.0,200.0,6641.666666666666
알수없음,2021-05-07,알수없음,7.0,53450.0,1602.0,7635.714285714285,2021,5,7,18,4,0,0,55,1246896,,,5,347760,50,1275473,15,519473,,,5,26712,5,181440,10,282240,알수없음,53450.0,60510.000000000015,18979.769686647265,3.0,-12950.0,-389.0,-8964.285714285714
알수없음,2021-05-08,알수없음,12.0,116100.0,3482.0,9675.0,2021,5,8,18,5,0,0,45,2451406,5,16128,5,171360,45,2353025,20,520027,5,87696,5,34776,5,235872,5,103320,알수없음,116100.0,60155.00000000001,-13220.896980019395,5.0,62650.0,1880.0,2039.2857142857147
알수없음,2021-05-09,알수없음,9.0,51400.0,1540.0,5711.111111111111,2021,5,9,18,6,0,0,30,844200,10,61992,,,40,1847009,,,,,5,17640,5,131040,5,45360,알수없음,51400.0,60141.66666666668,26879.741908869502,-3.0,-64700.0,-1942.0,-3963.8888888888887
알수없음,2021-05-10,알수없음,9.0,55050.0,1650.0,6116.666666666667,2021,5,10,19,0,0,0,15,347760,10,52920,5,378000,5,8316,5,100800,,,5,17640,,,,,알수없음,55050.0,60846.66666666667,-410.2025355749529,0.0,3650.0,110.0,405.55555555555566
알수없음,2021-05-11,알수없음,7.0,57650.0,1727.0,8235.714285714286,2021,5,11,19,1,0,0,25,834120,10,215208,15,703937,20,710086,5,151200,5,84168,15,135072,5,65520,5,100296,알수없음,57650.0,60904.16666666667,5849.380797758383,-2.0,2600.0,77.0,2119.0476190476193
알수없음,2021-05-12,알수없음,7.0,49600.0,1486.0,7085.714285714285,2021,5,12,19,2,0,0,35,483840,5,131040,5,162288,10,111636,15,598500,5,90720,5,53424,5,100800,5,146160,알수없음,49600.0,60647.50000000001,-1948.2303133527305,0.0,-8050.0,-241.0,-1150.000000000001
알수없음,2021-05-13,알수없음,6.0,51100.0,1532.0,8516.666666666666,2021,5,13,19,3,0,0,35,674352,10,204120,5,85680,45,829433,5,589126,,,15,117432,5,110880,5,99792,알수없음,51100.0,60857.5,-3227.452535574955,-1.0,1500.0,46.0,1430.9523809523807
알수없음,2021-05-14,알수없음,11.0,73300.0,2196.0,6663.636363636364,2021,5,14,19,4,0,0,5,37800,15,155232,5,33062,20,209664,10,101707,,,10,149436,,,10,254520,알수없음,73300.0,61095.0,13265.908575536174,5.0,22200.0,664.0,-1853.030303030302
알수없음,2021-05-15,알수없음,8.0,67950.0,2036.0,8493.75,2021,5,15,19,5,0,0,50,1076040,10,225288,5,161280,15,637711,10,177055,,,15,126000,10,564480,20,504504,알수없음,67950.0,61390.833333333336,-10427.396980019395,-3.0,-5350.0,-160.0,1830.113636363636
알수없음,2021-05-16,알수없음,11.0,79750.0,2390.0,7250.0,2021,5,16,19,6,0,0,20,395640,5,98280,,,10,139608,,,5,50400,10,130032,,,5,67032,알수없음,79750.0,62097.5,18025.797464425043,3.0,11800.0,354.0,-1243.75
알수없음,2021-05-17,알수없음,8.0,63750.0,1910.0,7968.75,2021,5,17,20,0,0,0,25,766080,15,230983,5,33062,10,51358,5,832205,,,5,57960,5,50400,5,151200,알수없음,63750.0,62899.166666666664,-8711.358849174425,-3.0,-16000.0,-480.0,718.75
알수없음,2021-05-18,알수없음,10.0,68100.0,2041.0,6810.0,2021,5,18,20,1,0,1,35,954173,5,85176,,,20,224179,,,5,257040,5,41328,5,90720,,,알수없음,68100.0,63203.333333333336,9480.529600955355,2.0,4350.0,131.0,-1158.75
알수없음,2021-05-19,알수없음,10.0,72600.0,2177.0,7260.0,2021,5,19,20,2,0,1,55,3917592,5,170352,,,20,483840,5,1764,,,25,293580,,,5,65520,알수없음,72600.0,63643.33333333333,5872.029663124529,0.0,4500.0,136.0,450.0
알수없음,2021-05-20,알수없음,10.0,70650.0,2116.0,7065.0,2021,5,20,20,3,0,1,10,93240,,,,,15,420739,10,395640,,,15,131796,,,15,292320,알수없음,70650.0,63989.166666666664,-4642.9489869885065,0.0,-1950.0,-61.0,-195.0
알수없음,2021-05-21,알수없음,12.0,63150.0,1892.0,5262.5,2021,5,21,20,4,0,0,20,942480,5,25200,5,48082,20,867434,10,274529,,,5,53424,,,10,188496,알수없음,63150.0,64352.5,3395.513223113519,2.0,-7500.0,-224.0,-1802.5
알수없음,2021-05-22,알수없음,8.0,63500.0,1902.0,7937.5,2021,5,22,20,5,0,0,30,513576,5,84672,5,196560,15,454003,5,450324,5,20160,,,5,50400,10,196560,알수없음,63500.0,65126.66666666667,2787.5775837531824,-4.0,350.0,10.0,2675.0
알수없음,2021-05-23,알수없음,9.0,39700.0,1189.0,4411.111111111111,2021,5,23,20,6,0,0,10,337680,5,90720,,,25,1009310,15,243432,,,10,186480,5,60480,10,180432,알수없음,39700.0,64557.5,-6433.073109370601,1.0,-23800.0,-713.0,-3526.3888888888887
알수없음,2021-05-24,알수없음,11.0,92550.0,2774.0,8413.636363636364,2021,5,24,21,0,0,0,25,582120,,,5,242928,25,3119760,5,4032,,,5,26208,5,110880,10,226296,알수없음,92550.0,63970.0,-15957.487243354606,2.0,52850.0,1585.0,4002.5252525252527
알수없음,2021-05-25,알수없음,10.0,52900.0,1584.0,5290.0,2021,5,25,21,1,0,0,35,1129212,5,156240,,,40,2200162,15,406728,,,5,20160,,,5,136080,알수없음,52900.0,64569.166666666664,-6311.121807446122,-1.0,-39650.0,-1190.0,-3123.636363636364
